,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
43,43,2017-02-16,BANKNIFTY,2017-03-02,PE,20000.0,0.0,0.0,0.0,1500.85,0.0,148.4,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.165022075487,-1.99909333353,-1.29320721734,9.84248165362,0.000708299905234,84.6557617188,350.493486829,20594.1934868,19893.2065132
44,44,2017-02-16,BANKNIFTY,2017-03-02,CE,20100.0,0.0,0.0,0.0,200.05,0.0,378.1,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.753629569579,-8.8680610712,5.74135085754,12.5009216196,0.0008996106785,1e-05,350.493486829,20594.1934868,19893.2065132
45,45,2017-02-16,BANKNIFTY,2017-03-02,PE,20100.0,0.0,0.0,0.0,1289.15,0.0,184.95,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.246370430421,-2.29018791506,-1.93283449129,12.5009216196,0.0008996106785,74.3041038513,350.493486829,20594.1934868,19893.2065132
46,46,2017-02-16,BANKNIFTY,2017-03-02,CE,20200.0,0.0,0.0,0.0,179.2,0.0,320.55,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.655170053433,-8.89988745366,5.00355446865,14.6046983896,0.00105100591999,6.08825683594,350.493486829,20594.1934868,19893.2065132
47,47,2017-02-16,BANKNIFTY,2017-03-02,PE,20200.0,0.0,0.0,0.0,1367.4,0.0,227.15,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.344829946567,-2.28928856042,-2.7088109068,14.6046983896,0.00105100591999,82.4356079102,350.493486829,20594.1934868,19893.2065132
48,48,2017-02-16,BANKNIFTY,2017-03-02,CE,20300.0,0.0,0.0,0.0,160.15,0.0,268.7,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.545417899943,-8.53916907937,4.17404926028,15.7141502159,0.00113084601023,8.91780853271,350.493486829,20594.1934868,19893.2065132
49,49,2017-02-16,BANKNIFTY,2017-03-02,PE,20300.0,0.0,0.0,0.0,1447.45,0.0,275.1,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.454582100057,-1.89584444903,-3.57649614178,15.7141502159,0.00113084601023,90.5427932739,350.493486829,20594.1934868,19893.2065132
50,50,2017-02-16,BANKNIFTY,2017-03-02,CE,20400.0,0.0,0.0,0.0,142.8,0.0,222.8,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.432611480496,-7.76514610072,3.31654382875,15.590568518,0.00112195263273,10.8795166016,350.493486829,20594.1934868,19893.2065132
51,51,2017-02-16,BANKNIFTY,2017-03-02,PE,20400.0,0.0,0.0,0.0,1529.2,0.0,328.9,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,-0.567388519504,-1.08909573329,-4.47218159992,15.590568518,0.00112195263273,98.6480712891,350.493486829,20594.1934868,19893.2065132
52,52,2017-02-16,BANKNIFTY,2017-03-02,CE,20500.0,0.0,0.0,0.0,119.85,0.0,182.55,0,0.0,0.0,0,0,20243.7,20243.25,20295.55,20088.2,20243.7,81485552,24959000000.0,8.84041135327,7.374675236,0.00395967592703,14,0.325575519573,-6.65108154859,2.49963345019,14.2797744937,0.00102762324346,11.9667053223,350.493486829,20594.1934868,19893.2065132
